Handle,Command,Title,Body HTML,Vendor,Type,Tags,Status,Published,Published Scope,Template Suffix,Top Row,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Cost,Variant Weight,Variant Weight Unit,Variant Inventory Policy,Variant Inventory Tracker,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Variant Metafield: custom.attachment_specs [json]
cid-hd-rock-bucket,,,,,,,,,,,,Size,"72""",Teeth,Standard,,,HDRB72,1696.25,1917.50,1475.00,524,lb,continue,,manual,True,True,,,,"{""mpn"":""HDRB72"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":72,""weight_lbs"":524,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""teeth"":""Standard"",""weld_on_teeth"":""Optional"",""sku"":""HDRB72"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,Size,"72""",Teeth,With Teeth,,,HDRB72T,2165.45,2447.90,1883.00,652,lb,continue,,manual,True,True,,,,"{""mpn"":""HDRB72T"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":72,""weight_lbs"":652,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""has_teeth"":true,""teeth"":""With Teeth"",""weld_on_teeth"":""With Teeth"",""sku"":""HDRB72T"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,Size,"78""",Teeth,Standard,,,HDRB78,1781.35,2013.70,1549.00,658,lb,continue,,manual,True,True,,,,"{""mpn"":""HDRB78"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":78,""weight_lbs"":658,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""teeth"":""Standard"",""weld_on_teeth"":""Optional"",""sku"":""HDRB78"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,Size,"78""",Teeth,With Teeth,,,HDRB78T,2289.65,2588.30,1991.00,778,lb,continue,,manual,True,True,,,,"{""mpn"":""HDRB78T"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":78,""weight_lbs"":778,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""has_teeth"":true,""teeth"":""With Teeth"",""weld_on_teeth"":""With Teeth"",""sku"":""HDRB78T"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,Size,"81""",Teeth,Standard,,,HDRB81,1866.45,2109.90,1623.00,680,lb,continue,,manual,True,True,,,,"{""mpn"":""HDRB81"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":81,""weight_lbs"":680,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""teeth"":""Standard"",""weld_on_teeth"":""Optional"",""sku"":""HDRB81"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,Size,"81""",Teeth,With Teeth,,,HDRB81T,2416.15,2731.30,2101.00,820,lb,continue,,manual,True,True,,,,"{""mpn"":""HDRB81T"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":81,""weight_lbs"":820,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""has_teeth"":true,""teeth"":""With Teeth"",""weld_on_teeth"":""With Teeth"",""sku"":""HDRB81T"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,Size,"84""",Teeth,Standard,,,HDRB84,1945.80,2199.60,1692.00,695,lb,continue,,manual,True,True,,,,"{""mpn"":""HDRB84"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":84,""weight_lbs"":695,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""teeth"":""Standard"",""weld_on_teeth"":""Optional"",""sku"":""HDRB84"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,Size,"84""",Teeth,With Teeth,,,HDRB84T,2539.20,2870.40,2208.00,,,continue,,manual,True,True,,,,"{""mpn"":""HDRB84T"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":84,""weight_lbs"":765,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""weight_estimated"":true,""has_teeth"":true,""teeth"":""With Teeth"",""weld_on_teeth"":""With Teeth"",""sku"":""HDRB84T"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,Size,"96""",Teeth,Standard,,,HDRB96,2196.50,2483.00,1910.00,734,lb,continue,,manual,True,True,,,,
cid-hd-rock-bucket,,,,,,,,,,,,Size,"96""",Teeth,With Teeth,,,HDRB96T,2788.75,3152.50,2425.00,,,continue,,manual,True,True,,,,"{""mpn"":""HDRB96T"",""duty"":""heavy_duty"",""fits"":""Universal skid steer, CTL & compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Rock Bucket"",""width_in"":96,""weight_lbs"":914,""availability"":""MadeToOrder"",""cutting_edge"":""Bolt-on teeth"",""product_type"":""Bucket"",""weight_estimated"":true,""has_teeth"":true,""teeth"":""With Teeth"",""weld_on_teeth"":""With Teeth"",""sku"":""HDRB96T"",""family_handle"":""cid-hd-rock-bucket"",""family_title"":""Heavy-Duty Rock Bucket - Heavy-Duty Attachment""}"
cid-hd-rock-bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/HDRB66-66in-Rock-Bucket_00460.png?v=1779306121,2,Heavy Duty Rock Bucket | Heavy Duty Skid Steer Attachment,
cid-hd-rock-bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/HDRB66-66in-Rock-Bucket_00438.png?v=1779306120,3,Heavy Duty Rock Bucket | Heavy Duty Skid Steer Attachment,
cid-hd-rock-bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-rock-bucket-xtreme_f12e5191-b7ad-4e69-a47b-0bc68aae9d40.webp?v=1782092041,4,Heavy Duty Rock Bucket | Heavy Duty Skid Steer Attachment,
cid-hd-rock-grapple,MERGE,Heavy-Duty Skid Steer Grapple - Heavy-Duty Attachment,"<p><strong>Heavy-Duty Skid Steer Grapple - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grapple, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"63""",Teeth,Standard,,,HDROKG63,3305.10,3736.20,2874.00,750,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-grapple-skid-steer_dcb9b64c-8dcd-4814-b71e-28eb85ae0fe7.webp?v=1779040396,1,Heavy Duty Rock Grapple | Heavy Duty Skid Steer Attachment,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"63""",Teeth,With Teeth,,,HDROKG63T,3751.30,4240.60,3262.00,799,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"66""",Teeth,Standard,,,HDROKG66,3337.30,3772.60,2902.00,851,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"66""",Teeth,With Teeth,,,HDROKG66T,3806.50,4303.00,3310.00,950,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"72""",Teeth,Standard,,,HDROKG72,3399.40,3842.80,2956.00,900,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"72""",Teeth,With Teeth,,,HDROKG72T,3870.90,4375.80,3366.00,902,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"78""",Teeth,Standard,,,HDROKG78,3494.85,3950.70,3039.00,941,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"78""",Teeth,With Teeth,,,HDROKG78T,3937.60,4451.20,3424.00,942,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"81""",Teeth,Standard,,,HDROKG81,3540.85,4002.70,3079.00,960,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"81""",Teeth,With Teeth,,,HDROKG81T,4015.80,4539.60,3492.00,963,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"84""",Teeth,Standard,,,HDROKG84,3588.00,4056.00,3120.00,982,lb,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,Size,"84""",Teeth,With Teeth,,,HDROKG84T,4094.00,4628.00,3560.00,,,continue,,manual,True,True,,,,
cid-hd-rock-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Heavy_Duty_Rock_Grapple_-_CID.png?v=1779306305,2,Heavy Duty Rock Grapple | Heavy Duty Skid Steer Attachment,
cid-hd-rock-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/HDROKG81-81in-HD-Rock-Grapple_09915.png?v=1779306305,3,Heavy Duty Rock Grapple | Heavy Duty Skid Steer Attachment,
cid-hd-rock-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/HDROKG81-81in-HD-Rock-Grapple_09939.png?v=1779306305,4,Heavy Duty Rock Grapple | Heavy Duty Skid Steer Attachment,
cid-hd-root-grapple,MERGE,Heavy-Duty Root Grapple - Heavy-Duty Attachment,"<p><strong>Heavy-Duty Root Grapple - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grapple, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"60""",,,,,HDRG60,2396.60,2709.20,2084.00,614,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-grapple-skid-steer_c21c152c-25b3-4de7-b9e5-8003f53fb244.webp?v=1779040396,1,Heavy Duty Root Grapple | Heavy Duty Skid Steer Attachment,
cid-hd-root-grapple,,,,,,,,,,,,Size,"63""",,,,,HDRG63,2433.40,2750.80,2116.00,645,lb,continue,,manual,True,True,,,,
cid-hd-root-grapple,,,,,,,,,,,,Size,"66""",,,,,HDRG66,2471.35,2793.70,2149.00,631,lb,continue,,manual,True,True,,,,
cid-hd-root-grapple,,,,,,,,,,,,Size,"72""",,,,,HDRG72,2559.90,2893.80,2226.00,668,lb,continue,,manual,True,True,,,,
cid-hd-root-grapple,,,,,,,,,,,,Size,"78""",,,,,HDRG78,2649.60,2995.20,2304.00,680,lb,continue,,manual,True,True,,,,
cid-hd-root-grapple,,,,,,,,,,,,Size,"81""",,,,,HDRG81,2693.30,3044.60,2342.00,742,lb,continue,,manual,True,True,,,,
cid-hd-root-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/HDRG78-78in-HD-Root-Grapple00257.png?v=1779306181,2,Heavy Duty Root Grapple | Heavy Duty Skid Steer Attachment,
cid-hd-root-grapple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/HDRG78-78in-HD-Root-Grapple00244.png?v=1779306178,3,Heavy Duty Root Grapple | Heavy Duty Skid Steer Attachment,
cid-hd-snow-plow-hyd,MERGE,Heavy-Duty Snow Plow (Hydraulic) - Heavy-Duty Attachment,"<p><strong>Heavy-Duty Snow Plow (Hydraulic) - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Skid Steer, Skid Steer Attachment, Snow Equipment",Active,TRUE,web,attachment,TRUE,Size,"108""",,,,,HDSPLOW108,3149.85,3560.70,2739.00,843,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Heavy_Duty_Snow_Plow-e1707860566545.png?v=1779306351,1,CID Heavy Duty Snow Plow Hydraulic | Heavy Iron Supply Co,
cid-hd-snow-plow-hyd,,,,,,,,,,,,Size,"120""",,,,,HDSPLOW120,3367.20,3806.40,2928.00,953,lb,continue,,manual,True,True,,,,
cid-hd-snow-plow-hyd,,,,,,,,,,,,Size,"72""",,,,,HDSPLOW72,2770.35,3131.70,2409.00,720,lb,continue,,manual,True,True,,,,
cid-hd-snow-plow-hyd,,,,,,,,,,,,Size,"84""",,,,,HDSPLOW84,2878.45,3253.90,2503.00,776,lb,continue,,manual,True,True,,,,
cid-hd-snow-plow-hyd,,,,,,,,,,,,Size,"96""",,,,,HDSPLOW96,2987.70,3377.40,2598.00,815,lb,continue,,manual,True,True,,,,
cid-hd-snow-plow-man,MERGE,Heavy-Duty Snow Plow (Manual) - Heavy-Duty Attachment,"<p><strong>Heavy-Duty Snow Plow (Manual) - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Skid Steer, Skid Steer Attachment, Snow Equipment",Active,TRUE,web,attachment,TRUE,Size,"108""",,,,,HDSPLOWM108,2931.35,3313.70,2549.00,928,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-heavy-duty-Manual_Snow_Plow.png?v=1779306291,1,CID Heavy Duty Manual Snow Plow | Heavy Iron Supply Co,
cid-hd-snow-plow-man,,,,,,,,,,,,Size,"120""",,,,,HDSPLOWM120,3149.85,3560.70,2739.00,1031,lb,continue,,manual,True,True,,,,
cid-hd-snow-plow-man,,,,,,,,,,,,Size,"72""",,,,,HDSPLOWM72,2553.00,2886.00,2220.00,732,lb,continue,,manual,True,True,,,,
cid-hd-snow-plow-man,,,,,,,,,,,,Size,"84""",,,,,HDSPLOWM84,2661.10,3008.20,2314.00,776,lb,continue,,manual,True,True,,,,
cid-hd-snow-plow-man,,,,,,,,,,,,Size,"96""",,,,,HDSPLOWM96,2770.35,3131.70,2409.00,825,lb,continue,,manual,True,True,,,,
cid-hd-snow-plow-man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-heavy-duty-Manual_Snow_Plow_1.png?v=1779306291,2,CID Heavy Duty Manual Snow Plow | Heavy Iron Supply Co,
cid-hd-tractor-bucket,MERGE,Heavy-Duty Tractor Bucket - Heavy-Duty Attachment,"<p><strong>Heavy-Duty Tractor Bucket - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Agriculture, Compact Tractor, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"48""",,,,,CTRAC48,749.80,847.60,652.00,361,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-tractor-bucket-heavy-duty_23358b05-07a7-4d62-8d1d-43d43d9886a1.webp?v=1779040396,1,Heavy Duty Tractor Bucket | Heavy Duty Skid Steer Attachment,
cid-hd-tractor-bucket,,,,,,,,,,,,Size,"54""",,,,,CTRAC54,790.05,893.10,687.00,,,continue,,manual,True,True,,,,"{""mpn"":""CTRAC54"",""duty"":""compact_mini"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Compact Tractor Bucket"",""width_in"":54,""weight_lbs"":371,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""weight_estimated"":true,""has_teeth"":false,""sku"":""CTRAC54"",""family_handle"":""cid-hd-tractor-bucket"",""family_title"":""Heavy-Duty Tractor Bucket - Heavy-Duty Attachment""}"
cid-hd-tractor-bucket,,,,,,,,,,,,Size,"60""",,,,,CTRAC60,829.15,937.30,721.00,381,lb,continue,,manual,True,True,,,,"{""mpn"":""CTRAC60"",""duty"":""compact_mini"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Compact Tractor Bucket"",""width_in"":60,""weight_lbs"":381,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""CTRAC60"",""family_handle"":""cid-hd-tractor-bucket"",""family_title"":""Heavy-Duty Tractor Bucket - Heavy-Duty Attachment""}"
cid-hd-tractor-bucket,,,,,,,,,,,,Size,"63""",,,,,CTRAC63,862.50,975.00,750.00,401,lb,continue,,manual,True,True,,,,"{""mpn"":""CTRAC63"",""duty"":""compact_mini"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Compact Tractor Bucket"",""width_in"":63,""weight_lbs"":401,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""CTRAC63"",""family_handle"":""cid-hd-tractor-bucket"",""family_title"":""Heavy-Duty Tractor Bucket - Heavy-Duty Attachment""}"
cid-hd-tractor-bucket,,,,,,,,,,,,Size,"66""",,,,,CTRAC66,893.55,1010.10,777.00,336,lb,continue,,manual,True,True,,,,"{""mpn"":""CTRAC66"",""duty"":""compact_mini"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Compact Tractor Bucket"",""width_in"":66,""weight_lbs"":336,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""CTRAC66"",""family_handle"":""cid-hd-tractor-bucket"",""family_title"":""Heavy-Duty Tractor Bucket - Heavy-Duty Attachment""}"
cid-hd-tractor-bucket,,,,,,,,,,,,Size,"72""",,,,,CTRAC72,957.95,1082.90,833.00,356,lb,continue,,manual,True,True,,,,"{""mpn"":""CTRAC72"",""duty"":""compact_mini"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Compact Tractor Bucket"",""width_in"":72,""weight_lbs"":356,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""CTRAC72"",""family_handle"":""cid-hd-tractor-bucket"",""family_title"":""Heavy-Duty Tractor Bucket - Heavy-Duty Attachment""}"
cid-hd-tractor-bucket,,,,,,,,,,,,Size,"63""",,,,,TRAC63,978.65,1106.30,851.00,435,lb,continue,,manual,True,True,,,,"{""mpn"":""TRAC63"",""duty"":""heavy_duty"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Tractor Bucket"",""width_in"":63,""weight_lbs"":435,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""TRAC63"",""family_handle"":""cid-hd-tractor-bucket"",""family_title"":""Heavy-Duty Tractor Bucket - Heavy-Duty Attachment""}"
cid-hd-tractor-bucket,,,,,,,,,,,,Size,"66""",,,,,TRAC66,1016.60,1149.20,884.00,455,lb,continue,,manual,True,True,,,,"{""mpn"":""TRAC66"",""duty"":""heavy_duty"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Heavy-Duty Tractor Bucket"",""width_in"":66,""weight_lbs"":455,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""weight_estimated"":true,""has_teeth"":false,""sku"":""TRAC66"",""family_handle"":""cid-hd-tractor-bucket"",""family_title"":""Heavy-Duty Tractor Bucket - Heavy-Duty Attachment""}"
